ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
3,Venezuela,"DEN 1,2,3,4",2022,Out,42,21.619449468,0.301386377,0.181,1076,9,38,17.34,28705,15,4977
5,Latin Caribbean,  ,2022,In,42,33.950861898,2.238953834,0.376,3427,38,-,40.22,25099,226,10094
6,Saint Lucia,  ,2022,Out,42,100,0,0.000,15,0,42,8.98,167,0,15
6,"Bonaire, Saint Eustatius and Saba",  ,2022,Out,42,,,,,,-,,26,,
6,Saint Vincent and the Grenadines,  ,2022,Out,42,100,0,,12,,32,11.88,101,0,12
6,Martinique,  ,2022,Out,42,4.090909091,0,0.000,9,0,27,58.67,375,0,220
6,Turks and Caicos Islands,  ,2022,Out,42,,,,0,0,36,0.00,57,0,0
5,Dominican Republic,DEN 2,2022,Out,42,,2.878351765,0.561,,37,39,60.26,10954,190,6601
6,Guadeloupe,  ,2022,Out,42,0,0,0.000,0,0,27,60.00,400,0,240
6,Jamaica,  ,2022,Out,42,0,0,0.000,0,0,38,1.98,2973,0,59
6,Suriname,  ,2022,Out,42,100,0,0.000,2,0,22,0.34,592,0,2
6,Non-Latin Caribbean,  ,2022,In,42,7.383448584,0.200758421,0.000,331,0,-,21.94,20433,9,4483
1,North America,  ,2022,In,42,100,1.492537313,0.000,804,0,-,0.24,332915,12,804
2,Honduras,"DEN 1,2,4",2022,Out,42,,1.763247743,0.037,,8,41,212.47,10063,377,21381
6,Virgin Islands (US),  ,2022,Out,42,,,,0,0,41,0.00,106,0,0
7,The Americas,  ,2022,In,42,50.065718496,0.148896957,0.045,1233007,1112,-,248.08,992752,3667,2462777
6,Sint Maarten,  ,2022,Out,42,,,,,,-,,45,,
3,Andean Subregion,  ,2022,In,42,67.653766486,0.969431523,0.100,97004,143,-,100.23,143051,1390,143383
5,Cuba,"DEN 1,2,3,4",2022,Out,42,100,0.592885375,0.033,3036,1,26,26.83,11317,18,3036
6,Anguilla,  ,2022,Out,42,,,,,,-,,18,,
6,Dominica,  ,2022,Out,42,12.5,0,0.000,2,0,36,21.33,75,0,16
6,French Guiana,  ,2022,Out,42,,,,,,-,,306,,
2,Central America Ithsmus and Mexico,  ,2022,In,42,11.332306002,0.410932722,0.020,18973,33,-,92.12,181738,688,167424
