ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
6,Curaçao,  ,2022,Out,40,,,,,,-,,152,,
2,Costa Rica,"DEN 1,2,3,4",2022,Out,40,6.483439042,0,0.000,368,0,40,110.45,5139,0,5676
2,Panama,"DEN 1,2",2022,Out,40,75.638322792,0.175685172,0.035,6458,3,40,194.13,4398,15,8538
6,Trinidad and Tobago,  ,2022,Out,40,7.894736842,0,,3,,36,2.71,1403,0,38
6,Virgin Islands (UK),  ,2022,Out,40,100,9.090909091,,22,,36,57.89,38,2,22
3,Ecuador,  ,2022,Out,40,100,0.714028128,0.108,13865,15,34,77.51,17888,99,13865
2,Guatemala,"DEN 1,2,3,4",2022,Out,40,19.757536042,0.327653997,0.131,1206,8,39,33.45,18250,20,6104
1,Canada,  ,2022,Out,40,,,,0,0,40,,0,0,0
6,Cayman Islands,  ,2022,Out,40,0,0,,0,,32,3.17,63,0,2
6,Haiti,  ,2022,Out,40,0.060313631,0,0.000,2,0,26,28.73,11542,0,3316
4,Chile,  ,2022,Out,40,,,,0,0,8,0.00,19212,0,0
2,Mexico,"DEN 1,2,3,4",2022,Out,40,18.799761686,0.612034881,0.038,6942,14,40,28.35,130262,226,36926
6,Montserrat,  ,2022,Out,40,0,0,,0,,36,80.00,5,0,4
6,Saint Kitts and Nevis,  ,2022,Out,40,0,0,0.000,0,0,32,1.85,54,0,1
6,Aruba,  ,2022,Out,40,33.333333333,0,0.000,2,0,36,4.96,121,0,6
4,Paraguay,"DEN 1,2",2022,Out,40,4.650584432,0.447649838,0.000,187,0,40,55.69,7220,18,4021
6,Saint Martin,  ,2022,Out,40,0,0,0.000,0,0,27,75.76,33,0,25
6,Virgin Islands (US),  ,2022,Out,40,,,,0,0,40,0.00,106,0,0
4,Argentina,"DEN 1,2",2022,Out,40,100,0,0.000,815,0,36,1.79,45606,0,815
3,Colombia,"DEN 1,2,3,4",2022,Out,40,63.318734217,1.990609217,0.071,32095,36,40,98.87,51266,1009,50688
6,Guyana,  ,2022,Out,40,100,0,0.000,157,0,16,19.87,790,0,157
4,Uruguay,  ,2022,Out,40,24.137931034,0,0.000,7,0,20,0.83,3485,0,29
6,Antigua and Barbuda,  ,2022,Out,40,0,0,0.000,0,0,36,4.04,99,0,4
3,Bolivia,"DEN 1,2",2022,Out,40,30.567811241,0.374064838,0.067,3187,7,38,88.11,11833,39,10426
3,Peru,"DEN 1,2",2022,Out,40,74.362548168,0.326309748,0.125,45350,76,40,182.81,33359,199,60985
6,Saint Barthelemy,  ,2022,Out,40,1.149425287,0,0.000,1,0,27,"1,242.86",7,0,87
1,United States of America,  ,2022,Out,40,100,1.455604076,0.000,687,0,40,0.21,332915,10,687
2,Nicaragua,"DEN 1,2,3,4",2022,Out,40,4.010837562,0.028190190,0.000,2561,0,40,952.73,6702,18,63852
4,Southern Cone,  ,2022,In,40,52.070134052,0.062813600,0.042,1112468,898,-,737.95,289516,1342,2136480
6,Bahamas,  ,2022,Out,40,,,,,,-,,397,,
2,El Salvador,"DEN 1,2,3,4",2022,Out,40,0.629755970,0.085279454,0.000,96,0,40,233.84,6519,13,15244
5,Puerto Rico,"DEN 1,2,3",2022,Out,40,85.213032581,3.508771930,0.000,340,0,40,14.11,2828,14,399
4,Brazil,"DEN 1,2,3,4",2022,Out,40,52.141639086,0.062112530,0.042,1111459,898,37,996.11,213993,1324,2131615
6,Grenada,  ,2022,Out,40,43.514644351,2.928870293,0.000,104,0,40,209.65,114,7,239
6,Bermuda,  ,2022,Out,40,,,,0,0,36,0.00,72,0,0
2,Belize,  ,2022,Out,40,100,0,0.000,207,0,36,51.11,405,0,207
6,Barbados,  ,2022,Out,40,0,,0.000,0,0,21,4.97,302,,15
3,Venezuela,"DEN 1,2,3,4",2022,Out,40,21.619449468,0.301386377,0.181,1076,9,38,17.34,28705,15,4977
5,Latin Caribbean,  ,2022,In,40,33.638899960,2.212036668,0.379,3376,38,-,39.99,25099,222,10036
6,Saint Lucia,  ,2022,Out,40,100,0,0.000,15,0,40,8.98,167,0,15
6,"Bonaire, Saint Eustatius and Saba",  ,2022,Out,40,,,,,,-,,26,,
6,Saint Vincent and the Grenadines,  ,2022,Out,40,100,0,,12,,32,11.88,101,0,12
6,Martinique,  ,2022,Out,40,4.090909091,0,0.000,9,0,27,58.67,375,0,220
6,Turks and Caicos Islands,  ,2022,Out,40,,,,0,0,36,0.00,57,0,0
5,Dominican Republic,DEN 2,2022,Out,40,,2.878351765,0.561,,37,39,60.26,10954,190,6601
6,Guadeloupe,  ,2022,Out,40,0,0,0.000,0,0,27,60.00,400,0,240
6,Jamaica,  ,2022,Out,40,0,0,0.000,0,0,38,1.98,2973,0,59
6,Suriname,  ,2022,Out,40,100,0,0.000,2,0,22,0.34,592,0,2
1,North America,  ,2022,In,40,100,1.455604076,0.000,687,0,-,0.21,332915,10,687
2,Honduras,"DEN 1,2,4",2022,Out,40,,1.762452107,0.034,,7,40,207.49,10063,368,20880
6,Non-Latin Caribbean,  ,2022,In,40,7.388392857,0.200892857,0.000,331,0,-,21.93,20433,9,4480
2,Central America Ithsmus and Mexico,  ,2022,In,40,11.330966099,0.419241934,0.020,17838,32,-,86.62,181738,660,157427
