ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
6,Guadeloupe,  ,2022,Out,16,,,,,,-,,400,,
4,Chile,  ,2022,Out,16,,,,0,0,8,0.00,19212,0,0
6,"Bonaire, Saint Eustatius and Saba",  ,2022,Out,16,,,,,,-,,26,,
5,Dominican Republic,DEN 2,2022,Out,16,,5.061349693,0.613,,8,16,11.90,10954,66,1304
6,Turks and Caicos Islands,  ,2022,Out,16,,,,0,0,16,0.00,57,0,0
6,Jamaica,  ,2022,Out,16,0,0,0.000,0,0,16,0.30,2973,0,9
6,Aruba,  ,2022,Out,16,100,0,0.000,2,0,16,1.65,121,0,2
6,Sint Maarten,  ,2022,Out,16,,,,,,-,,45,,
6,Martinique,  ,2022,Out,16,,,,,,-,,375,,
4,Paraguay,"DEN 1,2",2022,Out,16,2.146464646,0,0.000,51,0,16,32.91,7220,0,2376
6,Saint Kitts and Nevis,  ,2022,Out,16,0,0,0.000,0,0,16,1.85,54,0,1
6,Saint Martin,  ,2022,Out,16,,,,,,-,,33,,
6,Virgin Islands (US),  ,2022,Out,16,,,,0,0,16,0.00,106,0,0
2,Belize,  ,2022,Out,16,,,,0,0,16,0.00,405,0,0
3,Colombia,"DEN 1,2,3,4",2022,Out,16,53.161505655,1.971691699,0.068,8601,11,16,31.56,51266,319,16179
6,Suriname,  ,2022,Out,16,100,0,0.000,2,0,16,0.34,592,0,2
6,Bermuda,  ,2022,Out,16,,,,0,0,16,0.00,72,0,0
5,Puerto Rico,"DEN 1,2",2022,Out,16,85.964912281,8.771929825,0.000,98,0,16,4.03,2828,10,114
4,Argentina,"DEN 1,2",2022,Out,16,100,0,0.000,381,0,16,0.84,45606,0,381
2,Central America Ithsmus and Mexico,  ,2022,In,16,5.782714591,0.516643295,0.033,1567,9,-,14.91,181738,140,27098
1,North America,  ,2022,In,16,100,0,0.000,56,0,-,0.02,332915,0,56
7,The Americas,  ,2022,In,16,58.241160342,0.120394059,0.055,654036,618,-,113.12,992752,1352,1122979
6,Anguilla,  ,2022,Out,16,,,,,,-,,18,,
6,French Guiana,  ,2022,Out,16,,,,,,-,,306,,
6,Non-Latin Caribbean,  ,2022,In,16,15.434782609,0.108695652,0.000,284,0,-,9.01,20433,2,1840
3,Andean Subregion,  ,2022,In,16,71.123168923,0.788646103,0.109,43649,67,-,42.90,143051,484,61371
2,Guatemala,"DEN 1,2,3,4",2022,Out,16,25.586136595,0.917431193,0.306,251,3,16,5.38,18250,9,981
6,Curaçao,  ,2022,Out,16,,,,,,-,,152,,
3,Venezuela,"DEN 2,4",2022,Out,16,,0.481927711,0.080,,1,16,4.34,28705,6,1245
6,Virgin Islands (UK),  ,2022,Out,16,100,18.181818182,,11,,16,28.95,38,2,11
3,Ecuador,  ,2022,Out,16,100,0.426378624,0.071,7036,5,16,39.33,17888,30,7036
1,Canada,  ,2022,Out,16,,,,0,0,16,,0,0,0
2,Costa Rica,"DEN 1,2",2022,Out,16,6.333739342,0.365408039,0.000,52,0,16,15.98,5139,3,821
6,Montserrat,  ,2022,Out,16,0,0,,0,,16,20.00,5,0,1
6,Cayman Islands,  ,2022,Out,16,0,0,,0,,16,3.17,63,0,2
6,Haiti,  ,2022,Out,16,0.066269052,0,0.000,1,0,13,13.07,11542,0,1509
2,Mexico,"DEN 1,2,3,4",2022,Out,16,12.290259316,0.740902157,0.087,564,4,16,3.52,130262,34,4589
2,Panama,"DEN 1,2",2022,Out,16,77.568740955,0.289435601,0.145,536,1,16,15.71,4398,2,691
6,Trinidad and Tobago,  ,2022,Out,16,7.142857143,0,,1,,16,1.00,1403,0,14
6,Saint Barthelemy,  ,2022,Out,16,,,,,,-,,7,,
5,Latin Caribbean,  ,2022,In,16,6.911142454,5.359661495,0.564,98,8,-,5.65,25099,76,1418
6,Guyana,  ,2022,Out,16,100,0,0.000,157,0,16,19.87,790,0,157
1,United States of America,  ,2022,Out,16,100,0,0.000,56,0,16,0.02,332915,0,56
6,Saint Lucia,  ,2022,Out,16,100,0,0.000,3,0,16,1.80,167,0,3
2,Nicaragua,"DEN 1,2,3,4",2022,Out,16,1.242879337,0.025893320,0.000,144,0,16,172.87,6702,3,11586
4,Uruguay,  ,2022,Out,16,,,,,,-,,3485,,
6,Saint Vincent and the Grenadines,  ,2022,Out,16,100,0,,12,,16,11.88,101,0,12
6,Antigua and Barbuda,  ,2022,Out,16,0,0,0.000,0,0,16,4.04,99,0,4
3,Bolivia,"DEN 1,2",2022,Out,16,39.039665971,0.295755045,0.070,2244,4,16,48.58,11833,17,5748
3,Peru,"DEN 1,2",2022,Out,16,82.687802843,0.359400571,0.148,25768,46,16,93.42,33359,112,31163
4,Southern Cone,  ,2022,In,16,58.997707516,0.063033604,0.052,608382,534,-,356.18,289516,650,1031196
6,Bahamas,  ,2022,Out,16,,,,,,-,,397,,
2,Honduras,"DEN 1,2,4",2022,Out,16,,2.054132431,0.024,,1,16,41.12,10063,85,4138
5,Cuba,  ,2022,Out,16,,,,,,-,,11317,,
6,Dominica,  ,2022,Out,16,0,0,0.000,0,0,12,4.00,75,0,3
4,Brazil,"DEN 1,2,4",2022,Out,16,59.113860910,0.063202582,0.052,607950,534,16,480.59,213993,650,1028439
6,Grenada,  ,2022,Out,16,100,0,,95,,16,83.33,114,0,95
6,Barbados,  ,2022,Out,16,0,,0.000,0,0,16,4.97,302,,15
2,El Salvador,"DEN 1,2,3,4",2022,Out,16,0.465983225,0.093196645,0.000,20,0,16,65.84,6519,4,4292
