ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
3,Peru,"DEN 1,2",2022,Out,22,79.540234774,0.333872065,0.134,37403,63,22,140.96,33359,157,47024
4,Uruguay,  ,2022,Out,22,24.137931034,0,0.000,7,0,20,0.83,3485,0,29
6,Saint Lucia,  ,2022,Out,22,100,0,0.000,3,0,22,1.80,167,0,3
1,United States of America,  ,2022,Out,22,100,0,0.000,80,0,22,0.02,332915,0,80
6,Saint Vincent and the Grenadines,  ,2022,Out,22,100,0,,12,,22,11.88,101,0,12
3,Bolivia,"DEN 1,2",2022,Out,22,36.488185018,0.289089995,0.063,2903,5,22,67.24,11833,23,7956
2,Nicaragua,"DEN 1,2,3,4",2022,Out,22,1.194084131,0.018184022,0.000,197,0,22,246.17,6702,3,16498
6,Antigua and Barbuda,  ,2022,Out,22,0,0,0.000,0,0,22,4.04,99,0,4
4,Southern Cone,  ,2022,In,22,56.361697085,0.066655490,0.047,974939,821,-,597.48,289516,1153,1729790
6,Bahamas,  ,2022,Out,22,,,,,,-,,397,,
2,Honduras,"DEN 1,2,4",2022,Out,22,,1.923957856,0.061,,4,22,65.08,10063,126,6549
6,Virgin Islands (US),  ,2022,Out,22,,,,0,0,22,0.00,106,0,0
5,Cuba,"DEN 1,2",2022,Out,22,,0,0.000,,0,20,3.98,11317,0,450
6,Dominica,  ,2022,Out,22,12.5,0,0.000,2,0,22,21.33,75,0,16
2,El Salvador,"DEN 1,2,3,4",2022,Out,22,1.088977424,0.119521912,0.000,82,0,22,115.51,6519,9,7530
6,Grenada,  ,2022,Out,22,100,0,,95,,16,83.33,114,0,95
6,Barbados,  ,2022,Out,22,0,,0.000,0,0,21,4.97,302,,15
4,Brazil,"DEN 1,2,4",2022,Out,22,56.440607255,0.066056322,0.048,974052,821,22,806.47,213993,1140,1725800
