ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
6,Saint Vincent and the Grenadines,  ,2022,Out,33,100,0,,12,,32,11.88,101,0,12
6,Antigua and Barbuda,  ,2022,Out,33,0,0,0.000,0,0,33,4.04,99,0,4
3,Bolivia,"DEN 1,2",2022,Out,33,31.869702849,0.357398142,0.071,3121,7,33,82.76,11833,35,9793
4,Southern Cone,  ,2022,In,33,52.796836808,0.063311766,0.042,1101606,885,-,720.69,289516,1321,2086500
6,Bahamas,  ,2022,Out,33,,,,,,-,,397,,
2,El Salvador,"DEN 1,2,3,4",2022,Out,33,0.699142986,0.090211998,0.000,93,0,33,204.05,6519,12,13302
6,Grenada,  ,2022,Out,33,100,0,,104,,32,91.23,114,0,104
2,Honduras,"DEN 1,2,4",2022,Out,33,,1.817291807,0.037,,6,33,162.41,10063,297,16343
6,Sint Maarten,  ,2022,Out,33,,,,,,-,,45,,
5,Cuba,"DEN 1,2,3,4",2022,Out,33,100,0.592885375,0.033,3036,1,26,26.83,11317,18,3036
6,Dominica,  ,2022,Out,33,12.5,0,0.000,2,0,33,21.33,75,0,16
4,Brazil,"DEN 1,2,3,4",2022,Out,33,52.876970448,0.062744932,0.043,1100604,885,33,972.67,213993,1306,2081443
6,Barbados,  ,2022,Out,33,0,,0.000,0,0,21,4.97,302,,15
