ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
6,Guadeloupe,  ,2022,Out,21,,,,,,-,,400,,
4,Chile,  ,2022,Out,21,,,,0,0,8,0.00,19212,0,0
6,"Bonaire, Saint Eustatius and Saba",  ,2022,Out,21,,,,,,-,,26,,
5,Dominican Republic,DEN 2,2022,Out,21,,4.516806723,0.525,,10,21,17.38,10954,86,1904
6,Turks and Caicos Islands,  ,2022,Out,21,,,,0,0,21,0.00,57,0,0
6,Suriname,  ,2022,Out,21,100,0,0.000,2,0,21,0.34,592,0,2
6,Aruba,  ,2022,Out,21,33.333333333,0,0.000,2,0,21,4.96,121,0,6
6,Martinique,  ,2022,Out,21,,,,,,-,,375,,
4,Paraguay,"DEN 1,2",2022,Out,21,4.698412698,0.380952381,0.000,148,0,21,43.63,7220,12,3150
6,Saint Kitts and Nevis,  ,2022,Out,21,0,0,0.000,0,0,21,1.85,54,0,1
6,Saint Martin,  ,2022,Out,21,,,,,,-,,33,,
6,Saint Vincent and the Grenadines,  ,2022,Out,21,100,0,,12,,21,11.88,101,0,12
6,Jamaica,  ,2022,Out,21,0,0,0.000,0,0,21,0.30,2973,0,9
6,Virgin Islands (US),  ,2022,Out,21,,,,0,0,21,0.00,106,0,0
2,Belize,  ,2022,Out,21,,,,0,0,16,0.00,405,0,0
3,Colombia,"DEN 1,2,3,4",2022,Out,21,52.585688515,1.791083240,0.056,12243,13,21,45.41,51266,417,23282
6,Bermuda,  ,2022,Out,21,,,,0,0,21,0.00,72,0,0
5,Puerto Rico,"DEN 1,2",2022,Out,21,80,3.333333333,0.000,120,0,21,5.30,2828,5,150
4,Argentina,"DEN 1,2",2022,Out,21,100,0,0.000,732,0,21,1.61,45606,0,732
3,Venezuela,"DEN 1,2,4",2022,Out,21,5.362236167,0.399315459,0.114,94,2,21,6.11,28705,7,1753
2,Central America Ithsmus and Mexico,  ,2022,In,21,6.543926850,0.499196837,0.035,2648,14,-,22.27,181738,202,40465
6,Non-Latin Caribbean,  ,2022,In,21,15.368081677,0.107469103,0.000,286,0,-,9.11,20433,2,1861
1,North America,  ,2022,In,21,100,0,0.000,70,0,-,0.02,332915,0,70
7,The Americas,  ,2022,In,21,56.353669938,0.115580239,0.051,1007811,912,-,180.14,992752,2067,1788368
6,Anguilla,  ,2022,Out,21,,,,,,-,,18,,
6,French Guiana,  ,2022,Out,21,,,,,,-,,306,,
3,Andean Subregion,  ,2022,In,21,69.815691752,0.744955087,0.100,61479,88,-,61.56,143051,656,88059
2,Guatemala,"DEN 1,2,3,4",2022,Out,21,27.484020918,0.813480535,0.291,473,5,21,9.43,18250,14,1721
6,Curaçao,  ,2022,Out,21,,,,,,-,,152,,
2,Costa Rica,"DEN 1,2",2022,Out,21,6.367292225,0.134048257,0.000,95,0,21,29.03,5139,2,1492
2,Panama,"DEN 1,2",2022,Out,21,79.852805888,0.367985281,0.092,868,1,21,24.72,4398,4,1087
6,Virgin Islands (UK),  ,2022,Out,21,100,18.181818182,,11,,20,28.95,38,2,11
3,Ecuador,  ,2022,Out,21,100,0.57,0.070,10000,7,21,55.90,17888,57,10000
6,Trinidad and Tobago,  ,2022,Out,21,6.25,0,,1,,20,1.14,1403,0,16
6,Cayman Islands,  ,2022,Out,21,0,0,,0,,21,3.17,63,0,2
6,Haiti,  ,2022,Out,21,0.066269052,0,0.000,1,0,13,13.07,11542,0,1509
2,Mexico,"DEN 1,2,3,4",2022,Out,21,12.309086202,0.634222107,0.065,951,5,21,5.93,130262,49,7726
6,Montserrat,  ,2022,Out,21,0,0,,0,,20,60.00,5,0,3
1,Canada,  ,2022,Out,21,,,,0,0,21,,0,0,0
6,Saint Barthelemy,  ,2022,Out,21,,,,,,-,,7,,
5,Latin Caribbean,  ,2022,In,21,4.792332268,3.634185304,0.399,120,10,-,9.98,25099,91,2504
6,Guyana,  ,2022,Out,21,100,0,0.000,157,0,16,19.87,790,0,157
4,Uruguay,  ,2022,Out,21,24.137931034,0,0.000,7,0,20,0.83,3485,0,29
6,Saint Lucia,  ,2022,Out,21,100,0,0.000,3,0,21,1.80,167,0,3
1,United States of America,  ,2022,Out,21,100,0,0.000,70,0,21,0.02,332915,0,70
2,Nicaragua,"DEN 1,2,3,4",2022,Out,21,1.197527685,0.019314963,0.000,186,0,21,231.75,6702,3,15532
6,Antigua and Barbuda,  ,2022,Out,21,0,0,0.000,0,0,21,4.04,99,0,4
3,Bolivia,"DEN 1,2",2022,Out,21,36.831222538,0.284311192,0.065,2850,5,21,65.39,11833,22,7738
3,Peru,"DEN 1,2",2022,Out,21,80.139557479,0.337852758,0.135,36292,61,21,135.75,33359,153,45286
4,Southern Cone,  ,2022,In,21,56.977339135,0.067415364,0.048,943208,800,-,571.78,289516,1116,1655409
6,Bahamas,  ,2022,Out,21,,,,,,-,,397,,
2,Honduras,"DEN 1,2,4",2022,Out,21,,2.018012008,0.050,,3,21,59.58,10063,121,5996
6,Sint Maarten,  ,2022,Out,21,,,,,,-,,45,,
5,Cuba,"DEN 1,2",2022,Out,21,,0,0.000,,0,20,3.98,11317,0,450
6,Dominica,  ,2022,Out,21,12.5,0,0.000,2,0,21,21.33,75,0,16
4,Brazil,"DEN 1,2,4",2022,Out,21,57.058561379,0.066848401,0.048,942321,800,21,771.75,213993,1104,1651498
6,Grenada,  ,2022,Out,21,100,0,,95,,16,83.33,114,0,95
6,Barbados,  ,2022,Out,21,0,,0.000,0,0,21,4.97,302,,15
2,El Salvador,"DEN 1,2,3,4",2022,Out,21,1.085226451,0.130227174,0.000,75,0,21,106.01,6519,9,6911
