ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
6,Haiti,  ,2022,Out,32,0.060313631,0,0.000,2,0,26,28.73,11542,0,3316
6,Trinidad and Tobago,  ,2022,Out,32,6.25,0,,1,,20,1.14,1403,0,16
2,Guatemala,"DEN 1,2,3,4",2022,Out,32,26.456310680,0.375110327,0.154,1199,7,32,24.83,18250,17,4532
6,Virgin Islands (US),  ,2022,Out,32,,,,0,0,32,0.00,106,0,0
5,Cuba,"DEN 1,2,3,4",2022,Out,32,100,0.592885375,0.033,3036,1,26,26.83,11317,18,3036
6,Dominica,  ,2022,Out,32,12.5,0,0.000,2,0,32,21.33,75,0,16
1,Canada,  ,2022,Out,32,,,,0,0,32,,0,0,0
2,Costa Rica,"DEN 1,2,3",2022,Out,32,4.636624121,0,0.000,178,0,32,74.70,5139,0,3839
6,Montserrat,  ,2022,Out,32,0,0,,0,,20,60.00,5,0,3
6,Saint Kitts and Nevis,  ,2022,Out,32,0,0,0.000,0,0,32,1.85,54,0,1
2,Panama,"DEN 1,2",2022,Out,32,79.454075987,0.184433788,0.018,4308,1,32,123.28,4398,10,5422
2,Honduras,"DEN 1,2,4",2022,Out,32,,1.850192061,0.038,,6,32,155.22,10063,289,15620
